121,0.04:20,0.04:40,Pomona,0.04:20,0:00:20,Pomona
121,0.04:40,0.05:35,Pomona,0.04:40,0:00:55,BeLH
121,0.06:14,0.06:18,PHM,0.06:14,0:00:04,PHMLO
121,0.06:39,0.06:40,PHMLO,0.06:39,0:00:01,PHM
121,0.07:50,0.07:52,PTC,0.07:50,0:00:02,PTCLO
121,0.07:58,0.08:00,PTCLO,0.07:58,0:00:02,PTC
121,0.09:52,0.10:02,PTC,0.09:52,0:00:10,Pomona
98,0.11:50,0.12:10,Pomona,0.11:50,0:00:20,Pomona
98,0.12:10,0.13:00,Pomona,0.12:10,0:00:50,EMS
98,0.14:04,0.14:08,TeSC,0.14:04,0:00:04,VaLO
98,0.14:13,0.14:15,VaLO,0.14:13,0:00:02,TeSC
98,0.15:20,0.15:22,EMS,0.15:20,0:00:02,EMSLO
98,0.15:40,0.15:42,EMSLO,0.15:40,0:00:02,EMS
98,0.17:09,0.17:15,CiGL,0.17:09,0:00:06,CiCLO
98,0.17:56,0.18:15,CiCLO,0.17:56,0:00:19,TeSC
98,0.19:20,0.19:22,EMS,0.19:20,0:00:02,EMSLO
98,0.19:28,0.19:30,EMSLO,0.19:28,0:00:02,EMS
98,0.20:31,0.20:46,TeSC,0.20:31,0:00:15,Pomona
60,0.04:20,0.04:40,Pomona,0.04:20,0:00:20,Pomona
60,0.04:40,0.05:30,Pomona,0.04:40,0:00:50,EMS
60,0.07:03,0.07:05,MTC,0.07:03,0:00:02,MTCLO
60,0.07:16,0.07:18,MTCLO,0.07:16,0:00:02,MTC
60,0.08:52,0.09:37,9thHo,0.08:52,0:00:45,VaLO
60,0.10:13,0.10:15,VaLO,0.10:13,0:00:02,TeSC
60,0.11:18,0.11:20,EMS,0.11:18,0:00:02,EMSLO
60,0.11:38,0.11:40,EMSLO,0.11:38,0:00:02,EMS
60,0.13:22,0.13:24,MTC,0.13:22,0:00:02,MTCLO
60,0.13:24,0.13:33,MTCLO,0.13:24,0:00:09,MTCLO
133,0.13:33,0.13:35,MTCLO,0.13:33,0:00:02,MTC
133,0.15:11,0.15:13,EMS,0.15:11,0:00:02,EMSLO
133,0.15:28,0.15:30,EMSLO,0.15:28,0:00:02,EMS
133,0.17:16,0.17:31,MTC,0.17:16,0:00:15,Pomona
11,0.04:21,0.04:41,Pomona,0.04:21,0:00:20,Pomona
11,0.04:41,0.05:11,Pomona,0.04:41,0:00:30,SDPR
