124,0.07:08,0.07:10,VaLO,TeSC
124,0.08:14,0.08:16,EMS,EMSLO
124,0.08:22,0.08:24,EMSLO,EMS
124,0.09:26,0.09:30,TeSC,VaLO
36,0.09:30,0.09:32,VaLO,TeSC
36,0.10:48,0.10:50,EMS,EMSLO
36,0.11:13,0.11:15,EMSLO,EMS
36,0.12:16,0.12:20,TeSC,VaLO
36,0.12:28,0.12:30,VaLO,TeSC
36,0.13:34,0.13:36,EMS,EMSLO
36,0.13:43,0.13:45,EMSLO,EMS
36,0.14:50,0.14:54,TeSC,VaLO
36,0.15:45,0.16:31,VaLO,Fi9t
36,0.17:53,0.18:43,IMPR,Fi9t
36,0.19:52,0.20:22,SDPR,Pomona
19,0.04:40,0.05:00,Pomona,Pomona
19,0.05:00,0.05:15,Pomona,TeSC
19,0.06:11,0.06:13,EMS,EMSLO
19,0.06:28,0.06:30,EMSLO,EMS
19,0.08:07,0.08:09,MTC,MTCLO
19,0.09:03,0.09:05,MTCLO,MTC
19,0.10:40,0.10:42,EMS,EMSLO
19,0.10:58,0.11:00,EMSLO,EMS
19,0.12:42,0.12:57,MTC,Pomona
52,0.14:30,0.14:50,Pomona,Pomona
52,0.14:50,0.15:05,Pomona,MTC
52,0.16:43,0.16:45,EMS,EMSLO
52,0.16:58,0.17:00,EMSLO,EMS
52,0.18:50,0.19:05,MTC,Pomona
76,0.04:42,0.05:02,Pomona,Pomona
76,0.05:02,0.05:17,Pomona,MTC
76,0.06:34,0.07:34,9thHo,CTC
76,0.08:25,0.08:27,PTC,PTCLO
76,0.08:33,0.08:35,PTCLO,PTC
76,0.09:28,0.09:35,RiVa,PTC
76,0.11:12,0.11:15,RiVa,TeSC
76,0.12:19,0.12:21,EMS,EMSLO
76,0.12:38,0.12:40,EMSLO,EMS
76,0.14:25,0.14:30,MTC,CTC
76,0.15:14,0.15:16,PTC,PTCLO
28,0.15:16,0.15:18,PTCLO,PTC
28,0.17:17,0.17:19,PTC,PTCLO
28,0.17:58,0.18:00,PTCLO,PTC
28,0.18:55,0.18:57,MTC,MTCLO
28,0.19:03,0.19:05,MTCLO,MTC
28,0.20:36,0.20:38,EMS,EMSLO
28,0.20:58,0.21:00,EMSLO,EMS
28,0.22:34,0.22:49,MTC,Pomona
21,0.04:44,0.05:04,Pomona,Pomona
21,0.05:04,0.05:34,Pomona,IMPR
21,0.06:30,0.07:14,9thHo,PTCLO
21,0.07:28,0.07:30,PTCLO,PTC
21,0.08:56,0.09:00,PHM,PHMLO
21,0.09:09,0.09:10,PHMLO,PHM
21,0.10:32,0.10:34,PTC,PTCLO
21,0.11:33,0.11:35,PTCLO,PTC
21,0.13:13,0.13:15,PTC,PTCLO
21,0.13:15,0.13:33,PTCLO,PTCLO
8,0.13:33,0.13:35,PTCLO,PTC
8,0.15:15,0.15:17,PTC,PTCLO
8,0.15:24,0.16:24,PTCLO,Fi9t
8,0.18:02,0.18:19,MTC,PTCLO
8,0.18:58,0.19:00,PTCLO,PTC
8,0.19:55,0.19:57,MTC,MTCLO
8,0.20:03,0.20:05,MTCLO,MTC
8,0.21:31,0.22:23,EMS,Pomona
77,0.04:50,0.05:10,Pomona,Pomona
77,0.05:10,0.05:25,Pomona,MTC
77,0.06:49,0.06:51,EMS,EMSLO
77,0.07:03,0.07:05,EMSLO,EMS
77,0.08:29,0.08:35,CiGL,CiCLO
77,0.09:27,0.09:35,CiCLO,CiGL
77,0.11:00,0.11:02,EMS,EMSLO
77,0.11:08,0.11:10,EMSLO,EMS
77,0.12:00,0.12:04,PHM,PHMLO
77,0.12:12,0.12:13,PHMLO,PHM
77,0.12:55,0.12:57,EMS,EMSLO
77,0.12:57,0.13:13,EMSLO,EMSLO
104,0.13:13,0.13:15,EMSLO,EMS
104,0.14:19,0.14:23,TeSC,VaLO
104,0.14:28,0.14:30,VaLO,TeSC
104,0.15:35,0.15:37,EMS,EMSLO
104,0.16:00,0.16:40,EMSLO,Fi9t
104,0.18:25,0.18:30,GrPR,CiGL
104,0.19:55,0.19:57,EMS,EMSLO
104,0.20:08,0.20:10,EMSLO,EMS
104,0.21:08,0.21:12,TeSC,VaLO
104,0.21:23,0.21:25,VaLO,TeSC
104,0.22:25,0.23:17,EMS,Pomona
23,0.04:50,0.05:10,Pomona,Pomona
23,0.05:10,0.05:20,Pomona,PTC
23,0.06:30,0.06:34,PHM,PHMLO
23,0.06:44,0.06:45,PHMLO,PHM
23,0.07:26,0.07:28,EMS,EMSLO
23,0.07:38,0.08:00,EMSLO,CiGL
23,0.09:25,0.09:27,EMS,EMSLO
23,0.09:38,0.09:40,EMSLO,EMS
23,0.10:26,0.10:30,PHM,PHMLO
23,0.11:24,0.11:25,PHMLO,PHM
23,0.12:12,0.12:16,TeSC,VaLO
23,0.12:16,0.12:23,VaLO,VaLO
100,0.12:23,0.12:25,VaLO,TeSC
100,0.13:12,0.13:16,PHM,PHMLO
100,0.13:34,0.13:35,PHMLO,PHM
100,0.15:23,0.15:27,PHM,PHMLO
100,0.16:14,0.16:15,PHMLO,PHM
100,0.17:42,0.17:44,PTC,PTCLO
100,0.17:50,0.18:05,PTCLO,MTC
100,0.19:39,0.19:41,EMS,EMSLO
100,0.19:58,0.20:00,EMSLO,EMS
100,0.21:34,0.21:49,MTC,Pomona
125,0.04:52,0.05:12,Pomona,Pomona
125,0.05:12,0.05:27,Pomona,MTC
125,0.06:44,0.07:34,9thHo,SDPR
125,0.08:53,0.09:48,9thHo,Pomona
32,0.16:05,0.16:25,Pomona,Pomona
32,0.16:25,0.16:35,Pomona,PTC
32,0.18:16,0.18:18,PTC,PTCLO
32,0.18:28,0.18:30,PTCLO,PTC
32,0.19:42,0.19:46,PHM,PHMLO
32,0.20:14,0.20:15,PHMLO,PHM
32,0.21:20,0.21:22,PTC,PTCLO
32,0.21:58,0.22:00,PTCLO,PTC
32,0.23:05,0.23:45,PHM,Pomona
79,0.04:55,0.05:15,Pomona,Pomona
79,0.05:15,0.05:30,Pomona,MTC
79,0.06:20,0.06:22,PTC,PTCLO
79,0.06:27,0.06:29,PTCLO,PTC
79,0.07:25,0.07:30,CTC,MTC
79,0.08:20,0.08:22,PTC,PTCLO
79,0.08:28,0.08:30,PTCLO,PTC
79,0.10:29,0.10:31,PTC,PTCLO
79,0.11:28,0.11:30,PTCLO,PTC
79,0.12:40,0.12:44,PHM,PHMLO
79,0.13:14,0.13:15,PHMLO,PHM
79,0.14:35,0.14:37,PTC,PTCLO
79,0.14:58,0.15:00,PTCLO,PTC
79,0.15:55,0.15:57,MTC,MTCLO
79,0.15:57,0.16:03,MTCLO,MTCLO
31,0.16:03,0.16:05,MTCLO,MTC
31,0.17:46,0.17:48,EMS,EMSLO
31,0.17:58,0.18:00,EMSLO,EMS
31,0.19:45,0.19:47,MTC,MTCLO
31,0.19:58,0.20:00,MTCLO,MTC
31,0.20:50,0.20:52,PTC,PTCLO
31,0.21:28,0.21:30,PTCLO,PTC
31,0.22:34,0.22:38,PHM,PHMLO
31,0.22:54,0.22:55,PHMLO,PHM
31,0.23:55,1.00:05,PTC,Pomona
80,0.04:55,0.05:15,Pomona,Pomona
80,0.05:15,0.05:25,Pomona,PTC
80,0.06:20,0.06:25,MTC,CTC
80,0.07:15,0.07:17,PTC,PTCLO
80,0.07:28,0.07:30,PTCLO,PTC
80,0.08:25,0.08:30,CTC,MTC
80,0.09:20,0.09:22,PTC,PTCLO
80,0.09:58,0.10:00,PTCLO,PTC
80,0.11:22,0.11:26,PHM,PHMLO
80,0.11:34,0.11:35,PHMLO,PHM
80,0.13:23,0.13:27,PHM,PHMLO
80,0.13:44,0.13:45,PHMLO,PHM
80,0.15:05,0.15:15,PTC,Pomona
30,0.15:35,0.15:55,Pomona,Pomona
30,0.15:55,0.16:30,Pomona,CiGL
30,0.17:55,0.17:57,EMS,EMSLO
30,0.18:13,0.18:15,EMSLO,EMS
30,0.19:38,0.19:44,CiGL,CiCLO
30,0.20:22,0.20:30,CiCLO,CiGL
30,0.21:46,0.21:48,EMS,EMSLO
30,0.22:01,0.22:25,EMSLO,TeSC
30,0.23:20,0.23:22,EMS,EMSLO
30,0.23:28,0.23:50,EMSLO,PHM
30,1.00:28,1.01:13,EMS,Pomona
126,0.04:55,0.05:15,Pomona,Pomona
126,0.05:15,0.05:30,Pomona,RiVa
126,0.06:09,0.06:25,PTC,IMPR
126,0.07:27,0.08:22,9thHo,Pomona
24,0.14:55,0.15:15,Pomona,Pomona
24,0.15:15,0.15:30,Pomona,TeSC
24,0.16:35,0.16:37,EMS,EMSLO
24,0.16:43,0.16:45,EMSLO,EMS
24,0.18:10,0.18:16,CiGL,CiCLO
24,0.19:07,0.19:30,CiCLO,PTC
24,0.20:38,0.20:42,PHM,PHMLO
24,0.20:49,0.20:50,PHMLO,PHM
24,0.21:28,0.21:30,EMS,EMSLO
24,0.21:38,0.21:40,EMSLO,EMS
24,0.22:37,0.22:41,TeSC,VaLO
24,0.22:53,0.22:55,VaLO,TeSC
24,0.23:50,1.00:42,EMS,Pomona
78,0.04:55,0.05:15,Pomona,Pomona
78,0.05:15,0.05:30,Pomona,TeSC
78,0.06:27,0.06:49,EMS,GrPR
78,0.08:05,0.08:49,9thHo,PTCLO
78,0.08:58,0.09:00,PTCLO,PTC
78,0.10:26,0.10:30,PHM,PHMLO
78,0.11:09,0.11:10,PHMLO,PHM
78,0.12:30,0.12:32,PTC,PTCLO
78,0.12:58,0.13:00,PTCLO,PTC
78,0.14:52,0.14:54,PTC,PTCLO
78,0.14:54,0.15:00,PTCLO,PTCLO
42,0.15:00,0.16:00,PTCLO,Fi9t
42,0.17:16,0.17:35,GrPR,PTC
42,0.19:13,0.19:23,PTC,Pomona
81,0.04:58,0.05:18,Pomona,Pomona
81,0.05:18,0.05:48,Pomona,SDPR
81,0.06:47,0.07:22,9thHo,EMSLO
81,0.07:28,0.07:30,EMSLO,EMS
81,0.09:09,0.09:11,MTC,MTCLO
81,0.09:28,0.09:30,MTCLO,MTC
81,0.10:20,0.10:38,PTC,CiCLO
81,0.11:27,0.11:35,CiCLO,CiGL
81,0.13:00,0.13:02,EMS,EMSLO
81,0.13:28,0.13:30,EMSLO,EMS
81,0.15:15,0.15:17,MTC,MTCLO
81,0.15:28,0.15:30,MTCLO,MTC
81,0.16:20,0.16:22,PTC,PTCLO
81,0.16:22,0.16:28,PTCLO,PTCLO
33,0.16:28,0.16:30,PTCLO,PTC
33,0.17:58,0.18:02,PHM,PHMLO
33,0.18:19,0.18:20,PHMLO,PHM
33,0.19:50,0.19:52,PTC,PTCLO
33,0.19:58,0.20:00,PTCLO,PTC
33,0.20:55,0.20:57,MTC,MTCLO
33,0.21:43,0.21:45,MTCLO,MTC
33,0.23:11,1.00:03,EMS,Pomona
128,0.05:00,0.05:20,Pomona,Pomona
128,0.05:20,0.05:35,Pomona,CTC
128,0.06:15,0.06:29,PTC,SDPR
128,0.07:37,0.08:27,9thHo,IMPR
128,0.09:37,0.10:32,9thHo,Pomona
129,0.05:04,0.05:24,Pomona,Pomona
129,0.05:24,0.05:59,Pomona,CiGL
129,0.07:20,0.07:22,EMS,EMSLO
129,0.07:34,0.07:36,EMSLO,EMS
129,0.08:39,0.08:43,TeSC,VaLO
129,0.08:58,0.09:00,VaLO,TeSC
129,0.10:03,0.10:48,EMS,Pomona
10,0.13:18,0.13:38,Pomona,Pomona
10,0.13:38,0.14:48,Pomona,Fi9t
10,0.16:14,0.17:14,SDPR,Fi9t
10,0.18:51,0.18:53,MTC,MTCLO
10,0.19:33,0.19:35,MTCLO,MTC
10,0.21:06,0.21:08,EMS,EMSLO
10,0.21:28,0.21:30,EMSLO,EMS
10,0.23:04,0.23:19,MTC,Pomona
130,0.05:04,0.05:24,Pomona,Pomona
130,0.05:24,0.05:54,Pomona,IMPR
130,0.06:50,0.07:35,9thHo,VaLO
130,0.07:47,0.07:49,VaLO,TeSC
130,0.08:53,0.09:33,EMS,Pomona
127,0.14:30,0.14:50,Pomona,Pomona
127,0.14:50,0.15:00,Pomona,PTC
127,0.16:28,0.16:32,PHM,PHMLO
127,0.16:39,0.16:40,PHMLO,PHM
127,0.18:09,0.18:19,PTC,Pomona
132,0.05:05,0.05:25,Pomona,Pomona
132,0.05:25,0.05:35,Pomona,PTC
132,0.06:22,0.06:25,RiVa,TeSC
132,0.07:08,0.07:43,PHM,IMPR
132,0.08:45,0.09:40,9thHo,Pomona
46,0.14:00,0.14:20,Pomona,Pomona
46,0.14:20,0.14:30,Pomona,PTC
46,0.15:25,0.15:27,MTC,MTCLO
46,0.15:33,0.15:35,MTCLO,MTC
46,0.17:13,0.17:15,EMS,EMSLO
46,0.17:28,0.17:30,EMSLO,EMS
46,0.19:20,0.19:35,MTC,Pomona
82,0.05:06,0.05:26,Pomona,Pomona
82,0.05:26,0.05:41,Pomona,MTC
82,0.07:06,0.07:56,9thHo,SDPR
82,0.09:13,0.09:50,9thHo,PHMLO
82,0.10:34,0.10:35,PHMLO,PHM
82,0.12:23,0.12:27,PHM,PHMLO
82,0.13:24,0.13:25,PHMLO,PHM
82,0.14:11,0.14:15,TeSC,VaLO
82,0.14:24,0.15:00,VaLO,EMS
82,0.16:46,0.17:01,MTC,Pomona
133,0.05:05,0.05:25,Pomona,Pomona
133,0.05:25,0.06:05,Pomona,BMTC
133,0.06:52,0.07:06,PTC,SDPR
133,0.08:39,0.09:34,9thHo,Pomona
97,0.11:40,0.12:00,Pomona,Pomona
97,0.12:00,0.12:35,Pomona,CiGL
97,0.14:00,0.14:02,EMS,EMSLO
97,0.14:13,0.14:15,EMSLO,EMS
97,0.15:20,0.15:24,TeSC,VaLO
97,0.16:09,0.16:55,VaLO,Fi9t
97,0.18:17,0.18:35,IMPR,PHM
97,0.20:15,0.20:19,PHM,PHMLO
97,0.20:34,0.20:35,PHMLO,PHM
97,0.21:11,0.21:56,BeLH,Pomona
25,0.05:10,0.05:30,Pomona,Pomona
25,0.05:30,0.05:45,Pomona,MTC
25,0.07:09,0.07:11,EMS,EMSLO
25,0.07:22,0.07:24,EMSLO,EMS
25,0.08:28,0.08:32,TeSC,VaLO
25,0.09:13,0.09:15,VaLO,TeSC
25,0.10:19,0.10:21,EMS,EMSLO
25,0.10:28,0.10:30,EMSLO,EMS
25,0.12:11,0.12:13,MTC,MTCLO
25,0.12:28,0.12:30,MTCLO,MTC
25,0.13:20,0.13:22,PTC,PTCLO
25,0.13:22,0.13:28,PTCLO,PTCLO
18,0.13:28,0.13:30,PTCLO,PTC
18,0.14:42,0.14:46,PHM,PHMLO
18,0.15:14,0.15:15,PHMLO,PHM
18,0.16:29,0.16:31,PTC,PTCLO
18,0.17:28,0.17:30,PTCLO,PTC
18,0.18:57,0.19:01,PHM,PHMLO
18,0.19:13,0.19:14,PHMLO,PHM
18,0.19:54,0.19:56,EMS,EMSLO
18,0.20:03,0.20:05,EMSLO,EMS
18,0.21:21,0.21:53,CiGL,Pomona
84,0.05:10,0.05:30,Pomona,Pomona
84,0.05:30,0.05:40,Pomona,PTC
84,0.06:50,0.06:54,PHM,PHMLO
84,0.07:12,0.07:13,PHMLO,PHM
84,0.07:56,0.07:58,EMS,EMSLO
84,0.08:03,0.08:05,EMSLO,EMS
84,0.09:29,0.09:35,CiGL,CiCLO
84,0.10:27,0.10:35,CiCLO,CiGL
84,0.12:00,0.12:02,EMS,EMSLO
84,0.12:13,0.12:15,EMSLO,EMS
84,0.13:19,0.13:23,TeSC,VaLO
84,0.13:28,0.13:30,VaLO,TeSC
84,0.14:35,0.14:37,EMS,EMSLO
84,0.14:37,0.14:53,EMSLO,EMSLO
61,0.14:53,0.14:55,EMSLO,EMS
61,0.16:22,0.16:28,CiGL,CiCLO
61,0.16:33,0.17:35,CiCLO,Fi9t
61,0.18:49,0.19:19,IMPR,Pomona
134,0.05:10,0.05:30,Pomona,Pomona
134,0.05:30,0.05:45,Pomona,TeSC
134,0.06:44,0.06:46,EMS,EMSLO
134,0.06:58,0.07:00,EMSLO,EMS
134,0.08:39,0.08:54,MTC,Pomona
22,0.14:10,0.14:30,Pomona,Pomona
22,0.14:30,0.14:45,Pomona,TeSC
22,0.15:50,0.15:52,EMS,EMSLO
22,0.15:58,0.16:00,EMSLO,EMS
22,0.17:08,0.17:12,TeSC,VaLO
22,0.17:23,0.17:25,VaLO,TeSC
22,0.18:15,0.18:19,PHM,PHMLO
22,0.18:24,0.18:25,PHMLO,PHM
22,0.19:11,0.19:15,TeSC,VaLO
22,0.19:53,0.19:55,VaLO,TeSC
22,0.20:56,0.20:58,EMS,EMSLO
22,0.21:08,0.21:10,EMSLO,EMS
22,0.22:07,0.22:22,TeSC,Pomona
83,0.05:10,0.05:30,Pomona,Pomona
83,0.05:30,0.06:00,Pomona,GrPR
83,0.07:05,0.07:55,9thHo,IMPR
83,0.08:57,0.09:34,9thHo,PHMLO
83,0.09:54,0.09:55,PHMLO,PHM
83,0.10:42,0.10:46,TeSC,VaLO
83,0.11:58,0.12:00,VaLO,TeSC
83,0.13:04,0.13:06,EMS,EMSLO
83,0.13:38,0.13:40,EMSLO,EMS
83,0.14:30,0.14:34,PHM,PHMLO
83,0.14:44,0.14:45,PHMLO,PHM
83,0.16:07,0.16:17,PTC,Pomona
135,0.05:15,0.05:35,Pomona,Pomona
135,0.05:35,0.06:15,Pomona,PHM
135,0.06:56,0.06:58,EMS,EMSLO
135,0.07:10,0.07:30,EMSLO,CoTC
135,0.08:30,0.09:25,9thHo,Pomona
37,0.13:44,0.14:04,Pomona,Pomona
37,0.14:04,0.15:15,Pomona,Fi9t
37,0.16:42,0.17:00,SDPR,PTC
37,0.18:55,0.19:05,PTC,Pomona
136,0.05:18,0.05:38,Pomona,Pomona
136,0.05:38,0.05:53,Pomona,MTC
136,0.07:25,0.08:10,9thHo,VaLO
136,0.08:23,0.08:25,VaLO,TeSC
136,0.09:12,0.09:16,PHM,PHMLO
136,0.09:24,0.09:25,PHMLO,PHM
136,0.10:12,0.10:27,TeSC,Pomona
29,0.15:25,0.15:45,Pomona,Pomona
29,0.15:45,0.16:00,Pomona,TeSC
29,0.17:06,0.17:08,EMS,EMSLO
29,0.17:13,0.17:15,EMSLO,EMS
29,0.18:39,0.18:45,CiGL,CiCLO
29,0.19:06,0.19:25,CiCLO,TeSC
29,0.20:13,0.20:17,PHM,PHMLO
29,0.21:14,0.21:15,PHMLO,PHM
29,0.22:18,0.22:20,PTC,PTCLO
29,0.22:28,0.22:30,PTCLO,PTC
29,0.23:35,0.23:39,PHM,PHMLO
29,0.23:54,0.23:55,PHMLO,PHM
29,1.00:55,1.01:05,PTC,Pomona
62,0.05:22,0.05:42,Pomona,Pomona
62,0.05:42,0.06:12,Pomona,SDPR
62,0.07:12,0.07:47,9thHo,EMSLO
62,0.07:58,0.08:00,EMSLO,EMS
62,0.09:38,0.09:55,MTC,PTCLO
62,0.10:33,0.10:35,PTCLO,PTC
62,0.12:13,0.12:15,PTC,PTCLO
62,0.12:28,0.12:30,PTCLO,PTC
62,0.14:44,0.14:46,PTC,PTCLO
62,0.14:58,0.15:00,PTCLO,PTC
62,0.16:55,0.17:05,PTC,Pomona
137,0.05:22,0.05:42,Pomona,Pomona
137,0.05:42,0.05:57,Pomona,TeSC
137,0.06:57,0.06:59,EMS,EMSLO
137,0.07:10,0.07:12,EMSLO,EMS
137,0.08:16,0.08:20,TeSC,VaLO
137,0.08:31,0.08:33,VaLO,TeSC
137,0.09:37,0.10:17,EMS,Pomona
2,0.13:00,0.13:20,Pomona,Pomona
2,0.13:20,0.13:30,Pomona,PTC
2,0.14:25,0.14:27,MTC,MTCLO
2,0.14:33,0.14:35,MTCLO,MTC
2,0.16:13,0.16:15,EMS,EMSLO
2,0.16:28,0.16:30,EMSLO,EMS
2,0.18:20,0.18:22,MTC,MTCLO
2,0.18:58,0.19:00,MTCLO,MTC
2,0.19:50,0.19:52,PTC,PTCLO
2,0.19:58,0.20:00,PTCLO,PTC
2,0.21:04,0.21:08,PHM,PHMLO
2,0.21:19,0.21:20,PHMLO,PHM
2,0.21:58,0.22:00,EMS,EMSLO
2,0.22:08,0.22:10,EMSLO,EMS
2,0.23:06,0.23:21,TeSC,Pomona
85,0.05:23,0.05:43,Pomona,Pomona
85,0.05:43,0.05:53,Pomona,PTC
85,0.06:48,0.06:50,MTC,MTCLO
85,0.06:58,0.07:00,MTCLO,MTC
85,0.07:50,0.07:52,PTC,PTCLO
85,0.07:58,0.08:00,PTCLO,PTC
85,0.08:55,0.08:57,MTC,MTCLO
85,0.09:33,0.09:35,MTCLO,MTC
85,0.11:10,0.11:12,EMS,EMSLO
85,0.11:18,0.11:20,EMSLO,EMS
85,0.13:02,0.13:04,MTC,MTCLO
85,0.13:28,0.13:30,MTCLO,MTC
85,0.14:20,0.14:22,PTC,PTCLO
85,0.14:22,0.14:28,PTCLO,PTCLO
56,0.14:28,0.14:30,PTCLO,PTC
56,0.15:25,0.16:20,CTC,Fi9t
56,0.17:41,0.18:00,GrPR,PTC
56,0.19:52,0.20:02,PTC,Pomona
138,0.05:24,0.05:44,Pomona,Pomona
138,0.05:44,0.06:14,Pomona,IMPR
138,0.07:11,0.07:46,9thHo,EMSLO
138,0.07:58,0.08:00,EMSLO,EMS
138,0.09:03,0.09:18,TeSC,Pomona
43,0.13:30,0.13:50,Pomona,Pomona
43,0.13:50,0.14:00,Pomona,PTC
43,0.15:23,0.15:27,PHM,PHMLO
43,0.15:42,0.15:43,PHMLO,PHM
43,0.16:29,0.16:31,EMS,EMSLO
43,0.16:38,0.16:40,EMSLO,EMS
43,0.17:32,0.17:36,PHM,PHMLO
43,0.17:43,0.17:44,PHMLO,PHM
43,0.18:30,0.19:10,EMS,Pomona
139,0.05:25,0.05:45,Pomona,Pomona
139,0.05:45,0.06:00,Pomona,MTC
139,0.06:50,0.06:52,PTC,PTCLO
139,0.06:58,0.07:00,PTCLO,PTC
139,0.08:52,0.09:02,PTC,Pomona
134,0.13:03,0.13:23,Pomona,Pomona
134,0.13:23,0.14:33,Pomona,Fi9t
134,0.15:49,0.16:39,IMPR,Fi9t
134,0.18:16,0.18:31,MTC,Pomona
86,0.05:30,0.05:50,Pomona,Pomona
86,0.05:50,0.06:05,Pomona,CTC
86,0.06:45,0.06:47,PTC,PTCLO
86,0.06:58,0.07:00,PTCLO,PTC
86,0.08:26,0.08:30,PHM,PHMLO
86,0.08:39,0.08:40,PHMLO,PHM
86,0.10:02,0.10:12,PTC,VaLO
86,0.10:23,0.10:25,VaLO,TeSC
86,0.11:12,0.11:16,PHM,PHMLO
86,0.12:34,0.12:35,PHMLO,PHM
86,0.14:23,0.14:27,PHM,PHMLO
86,0.15:13,0.15:50,PHMLO,Fi9t
86,0.17:24,0.17:39,MTC,Pomona
40,0.05:30,0.05:50,Pomona,Pomona
40,0.05:50,0.06:25,Pomona,CiGL
40,0.07:47,0.07:49,EMS,EMSLO
40,0.08:08,0.08:10,EMSLO,EMS
40,0.08:56,0.09:36,PHM,Pomona
53,0.14:25,0.14:45,Pomona,Pomona
53,0.14:45,0.15:00,Pomona,TeSC
53,0.16:05,0.16:07,EMS,EMSLO
53,0.16:12,0.16:14,EMSLO,EMS
53,0.17:41,0.18:09,CiGL,EMSLO
53,0.18:30,0.18:32,EMSLO,EMS
53,0.19:36,0.19:51,TeSC,Pomona
39,0.05:30,0.05:50,Pomona,Pomona
39,0.05:50,0.06:05,Pomona,MTC
39,0.07:31,0.07:33,EMS,EMSLO
39,0.07:43,0.07:45,EMSLO,EMS
39,0.09:09,0.09:49,CiGL,Pomona
57,0.14:29,0.14:49,Pomona,Pomona
57,0.14:49,0.16:00,Pomona,Fi9t
57,0.17:27,0.17:36,IMPR,TeSC
57,0.18:41,0.18:43,EMS,EMSLO
57,0.18:48,0.18:50,EMSLO,EMS
57,0.19:52,0.20:07,TeSC,Pomona
37,0.05:30,0.05:50,Pomona,Pomona
37,0.05:50,0.06:05,Pomona,MTC
37,0.07:37,0.08:16,9thHo,RiVa
37,0.09:11,0.09:21,PTC,Pomona
47,0.15:00,0.15:20,Pomona,Pomona
47,0.15:20,0.15:30,Pomona,PTC
47,0.16:50,0.16:54,PHM,PHMLO
47,0.17:08,0.17:45,PHMLO,Fi9t
47,0.19:18,0.19:33,MTC,Pomona
38,0.05:30,0.05:50,Pomona,Pomona
38,0.05:50,0.06:00,Pomona,PTC
38,0.07:52,0.07:54,PTC,PTCLO
38,0.08:05,0.08:07,PTCLO,PTC
38,0.08:56,0.09:11,CTC,Pomona
38,0.13:29,0.13:49,Pomona,Pomona
38,0.13:49,0.15:00,Pomona,Fi9t
38,0.16:15,0.16:30,GrPR,TeSC
38,0.17:37,0.17:39,EMS,EMSLO
38,0.17:45,0.17:47,EMSLO,EMS
38,0.18:54,0.19:09,TeSC,Pomona
87,0.05:30,0.05:50,Pomona,Pomona
87,0.05:50,0.06:00,Pomona,PTC
87,0.07:45,0.07:47,PTC,PTCLO
87,0.07:58,0.08:00,PTCLO,PTC
87,0.09:27,0.09:31,PHM,PHMLO
87,0.09:39,0.09:40,PHMLO,PHM
87,0.10:53,0.10:55,PTC,PTCLO
87,0.11:58,0.12:00,PTCLO,PTC
87,0.13:52,0.13:54,PTC,PTCLO
87,0.14:02,0.14:30,PTCLO,EMS
87,0.16:15,0.16:17,MTC,MTCLO
87,0.16:28,0.16:30,MTCLO,MTC
87,0.17:20,0.17:30,PTC,Pomona
88,0.05:30,0.05:50,Pomona,Pomona
88,0.05:50,0.06:00,Pomona,PTC
88,0.07:19,0.07:23,PHM,PHMLO
88,0.07:34,0.07:35,PHMLO,PHM
88,0.09:23,0.09:27,PHM,PHMLO
88,0.09:34,0.09:35,PHMLO,PHM
88,0.11:16,0.11:45,BeLH,EMS
88,0.12:49,0.12:53,TeSC,VaLO
88,0.12:58,0.13:00,VaLO,TeSC
88,0.14:04,0.14:06,EMS,EMSLO
88,0.14:25,0.15:05,EMSLO,Fi9t
88,0.16:35,0.16:50,MTC,Pomona
89,0.05:34,0.05:54,Pomona,Pomona
89,0.05:54,0.06:09,Pomona,TeSC
89,0.07:09,0.07:11,EMS,EMSLO
89,0.07:23,0.07:25,EMSLO,EMS
89,0.08:49,0.09:29,CiGL,Pomona
89,0.10:30,0.10:50,Pomona,Pomona
89,0.10:50,0.11:05,Pomona,MTC
89,0.12:39,0.12:41,EMS,EMSLO
89,0.12:58,0.13:00,EMSLO,EMS
89,0.14:45,0.14:47,MTC,MTCLO
89,0.14:58,0.15:00,MTCLO,MTC
89,0.15:50,0.15:52,PTC,PTCLO
49,0.15:52,0.15:54,PTCLO,PTC
49,0.17:00,0.17:55,CTC,Fi9t
49,0.19:27,0.19:42,MTC,Pomona
41,0.05:42,0.06:02,Pomona,Pomona
41,0.06:02,0.06:17,Pomona,MTC
41,0.07:49,0.08:26,9thHo,PHMLO
41,0.08:34,0.08:35,PHMLO,PHM
41,0.10:23,0.11:03,PHM,Pomona
136,0.14:30,0.14:50,Pomona,Pomona
136,0.14:50,0.15:00,Pomona,PTC
136,0.15:59,0.16:54,CTC,Fi9t
136,0.18:32,0.18:47,MTC,Pomona
42,0.05:46,0.06:06,Pomona,Pomona
42,0.06:06,0.06:21,Pomona,TeSC
42,0.07:22,0.07:24,EMS,EMSLO
42,0.07:38,0.07:40,EMSLO,EMS
42,0.08:26,0.08:30,PHM,PHMLO
42,0.08:42,0.08:43,PHMLO,PHM
42,0.09:28,0.09:30,EMS,EMSLO
42,0.09:43,0.09:45,EMSLO,EMS
42,0.10:46,0.10:50,TeSC,VaLO
92,0.10:50,0.10:52,VaLO,TeSC
92,0.12:04,0.12:06,EMS,EMSLO
92,0.12:28,0.12:30,EMSLO,EMS
92,0.13:34,0.13:38,TeSC,VaLO
92,0.13:43,0.13:45,VaLO,TeSC
